apps/dataent/dataent/public/js/dataent/views/kanban/kanban_board.html +4,Add a column,Lisää sarake
apps/dataent/dataent/www/contact.html +34,Your email address,Sähköpostiosoitteesi
DocType: Desktop Icon,Module,moduuli
DocType: Notification,Send Alert On,Hälytyksen lähetys päällä
DocType: Customize Form,"Customize Label, Print Hide, Default etc.","Muokkaa nimikettä, tulostuspiilotusta, oletusarvoa jne."
apps/dataent/dataent/core/doctype/communication/communication.py +83,Please make sure the Reference Communication Docs are not circularly linked.,"Varmista, että Viiteyhteysdokumentit eivät ole linkitetty pyörivästi."
apps/dataent/dataent/printing/page/print_format_builder/print_format_builder_start.html +16,Create a New Format,Lisää uusi muoto
apps/dataent/dataent/integrations/doctype/s3_backup_settings/s3_backup_settings.py +39,Unable to create bucket: {0}. Change it to a more unique name.,Kauhoa ei voitu luoda: {0}. Muuta sen entistä ainutlaatuisemmaksi.
DocType: Webhook,Request URL,Pyydä URL-osoitetta
DocType: Customize Form,Is Table,taulukkomuotoinen
apps/dataent/dataent/core/doctype/user_permission/user_permission.js +70,Apply User Permission for following DocTypes,Käytä käyttölupaa seuraaville DocTypes-ohjelmille
DocType: Email Account,Total number of emails to sync in initial sync process ,Kokonaismäärä sähköposteja synkronoida alkusynkronoinnin prosessissa
DocType: Website Settings,Set Banner from Image,Aseta bannerimuodon kuva
apps/dataent/dataent/public/js/dataent/ui/toolbar/search.js +359,Global Search,Global haku
DocType: Email Account,SparkPost,SparkPost
apps/dataent/dataent/templates/emails/new_user.html +2,A new account has been created for you at {0},Sinulle on luotu tili palveluun {0}
apps/dataent/dataent/templates/includes/login/login.js +193,Instructions Emailed,ohjeet sähköpostiisi
apps/dataent/dataent/public/js/dataent/views/communication.js +518,Enter Email Recipient(s),Anna sähköpostin vastaanottaja (t)
DocType: Print Format,Verdana,Verdana
DocType: Email Flag Queue,Email Flag Queue,Sähköposti Flag Jono
apps/dataent/dataent/config/setup.py +205,Stylesheets for Print Formats,Tulostusmuotojen tyylitietokuvakkeet
apps/dataent/dataent/utils/bot.py +83,Can't identify open {0}. Try something else.,Voi tunnistaa auki {0}. Kokeilla jotain muuta.
DocType: Auto Repeat,Reference Party,Viitepuoli
apps/dataent/dataent/website/doctype/web_form/templates/web_form.html +188,Your information has been submitted,Omat tiedot on vahvistettu
apps/dataent/dataent/core/doctype/user/user.py +304,User {0} cannot be deleted,Käyttäjää {0} ei voi poistaa
DocType: System Settings,Currency Precision,valuutta Precision
apps/dataent/dataent/public/js/dataent/request.js +143,Another transaction is blocking this one. Please try again in a few seconds.,Toinen tapahtuma on estää tämän. Yritä myöhemmin uudelleen.
DocType: DocType,App,App
DocType: Chat Message Attachment,Attachment,Liite
DocType: Auto Repeat,Yearly,Vuosi
DocType: Communication,Message ID,viestin tunnus
DocType: Property Setter,Field Name,Kentän nimi
apps/dataent/dataent/integrations/doctype/gsuite_settings/gsuite_settings.py +20,Google GSuite is not configured.,Google GSuite ei ole määritetty.
apps/dataent/dataent/public/js/dataent/misc/utils.js +162,or,tai
apps/dataent/dataent/public/js/dataent/ui/toolbar/awesome_bar.js +139,module name...,moduulin nimi...
apps/dataent/dataent/templates/pages/integrations/payment-success.html +13,Continue,jatka
DocType: Custom Field,Fieldname,Kenttänimi
DocType: Workflow State,certificate,todistus
DocType: User,Tile,Tiili
apps/dataent/dataent/templates/includes/login/login.js +118,Verifying...,Tarkistetaan ...
apps/dataent/dataent/core/doctype/data_import/exporter.py +64,First data column must be blank.,Ensimmäinen tietosarake tulee olla tyhjä
apps/dataent/dataent/core/doctype/version/version.js +5,Show all Versions,Näytä kaikki versiot
DocType: Workflow State,Print,Tulosta
DocType: User,Restrict IP,Rajoita IP
apps/dataent/dataent/public/js/dataent/form/layout.js +108,Dashboard,Kojelauta
apps/dataent/dataent/email/smtp.py +234,Unable to send emails at this time,Sähköposteja ei voi lähettää tällä hetkellä
apps/dataent/dataent/public/js/dataent/ui/toolbar/navbar.html +94,Search or type a command,klikkaa tai paina Ctrl-G
DocType: Activity Log,Timeline Name,Aikajanan nimi
DocType: Email Account,e.g. smtp.gmail.com,"esim, smtp.gmail.com"
apps/dataent/dataent/core/page/permission_manager/permission_manager.js +364,Add A New Rule,Lisää uusi sääntö
DocType: Contact,Sales Master Manager,Perustietojen ylläpitäjä (myynti)
DocType: User Permission,For Value,Arvoa varten
DocType: GCalendar Account,Google Calendar ID,Google-kalenterin tunnus
apps/dataent/dataent/www/complete_signup.html +13,One Last Step,Viimeinen vaihe
apps/dataent/dataent/config/setup.py +105,Import Data,Tuo tiedot
apps/dataent/dataent/custom/doctype/custom_field/custom_field.js +60,Name of the Document Type (DocType) you want this field to be linked to. e.g. Customer,"sen tietuetyypin nimi johon haluat linkittää tämän kentän, esim. ""Asiakas"""
DocType: Role Profile,Roles Assigned,Asetetut roolit
apps/dataent/dataent/public/js/dataent/ui/toolbar/awesome_bar.js +143,Search Help,haku Ohje
DocType: Top Bar Item,Parent Label,Parent Label
apps/dataent/dataent/templates/emails/auto_reply.html +2,"Your query has been received. We will reply back shortly. If you have any additional information, please reply to this mail.","Kyselysi on vastaanotettu ja vastaamme mahdollisimman pian. Mikäli haluat antaa vielä jotain lisätietoja, voit vastata tähän sähköpostiin."
DocType: GCalendar Account,Allow GCalendar Access,Salli GCalendar Access
apps/dataent/dataent/core/doctype/data_import/importer.py +224,{0} is a mandatory field,{0} on pakollinen kenttä
apps/dataent/dataent/templates/includes/login/login.js +251,Login token required,Kirjautumistunnus vaaditaan
DocType: Event,Repeat Till,Toista kunnes
apps/dataent/dataent/public/js/dataent/ui/toolbar/search_utils.js +111,New,Uusi
apps/dataent/dataent/integrations/doctype/gsuite_settings/gsuite_settings.py +82,Please set script URL on Gsuite Settings,Aseta kirjoitus URL Gsuite Asetukset
DocType: Google Maps Settings,Google Maps Settings,Google Mapsin asetukset
apps/dataent/dataent/public/js/dataent/views/kanban/kanban_board.html +11,Loading...,Ladataan ...
DocType: DocField,Password,Salasana
apps/dataent/dataent/utils/response.py +185,Your system is being updated. Please refresh again after a few moments,Järjestelmä päivitetään. Lataa uudelleen hetken kuluttua
DocType: Blogger,Will be used in url (usually first name).,Käytetään url:ssa (yleensä etunimi).
DocType: Auto Email Report,Day of Week,Viikonpäivä
DocType: Note,Expire Notification On,Expire ilmoitus Käytössä
apps/dataent/dataent/public/js/dataent/ui/comment.js +47,Ctrl+Enter to add comment,Ctrl + Enter lisää kommentti
apps/dataent/dataent/public/js/dataent/socketio_client.js +282,File Upload in Progress. Please try again in a few moments.,Tiedoston lataus käynnissä. Yritä uudelleen hetken kuluttua.
apps/dataent/dataent/printing/page/print_format_builder/print_format_builder_layout.html +8,Edit Heading,muokkaa ylätynniste
DocType: File,File URL,Tiedoston URL
DocType: Version,Table HTML,Taulukko HTML
apps/dataent/dataent/email/doctype/email_group/email_group.js +28,Add Subscribers,lisätä tilaajia
apps/dataent/dataent/desk/doctype/event/event.py +61,Upcoming Events for Today,Päivän tapahtumat
DocType: Notification Recipient,Email By Document Field,sähköposti asiakirjakentän mukaan
DocType: Domain Settings,Domain Settings,Domain Settings
apps/dataent/dataent/core/page/usage_info/usage_info.html +63,Files Size:,Tiedostot Koko:
apps/dataent/dataent/core/page/usage_info/usage_info.js +20,Upgrade,Päivitys
apps/dataent/dataent/email/receive.py +64,Cannot connect: {0},Ei voi muodostaa: {0}
apps/dataent/dataent/utils/password_strength.py +184,A word by itself is easy to guess.,Sana itsessään on helppo arvata.
apps/dataent/dataent/templates/includes/search_template.html +27,Search...,Hae...
apps/dataent/dataent/utils/nestedset.py +221,Merging is only possible between Group-to-Group or Leaf Node-to-Leaf Node,"voit yhdistää ainoastaan ryhmän-ryhmään, tai jatkosidoksen-jatkosidokseen"
apps/dataent/dataent/integrations/doctype/gsuite_templates/gsuite_templates.py +30,Added {0},lisätty {0}
apps/dataent/dataent/templates/includes/search_template.html +45,No matching records. Search something new,Suodattimeen kohdistuvia tietueita ei löytynyt.
DocType: Chat Profile,Away,Pois
DocType: Currency,Fraction Units,jako yksiköt
apps/dataent/dataent/public/js/dataent/form/footer/timeline.js +468,{0} from {1} to {2},{0} alkaen {1} ja {2}
apps/dataent/dataent/public/js/dataent/ui/toolbar/user_progress_dialog.js +116,Mark as Done,Merkitse tehdyksi
DocType: Chat Message,Type,tyyppi
DocType: Activity Log,Subject,Aihe
apps/dataent/dataent/templates/pages/integrations/gcalendar-success.html +13,Back to Desk,Takaisin Työpisteeseen
DocType: Web Form,Amount Based On Field,Laskettu määrä Field
apps/dataent/dataent/core/doctype/docshare/docshare.py +34,User is mandatory for Share,Käyttäjä vaaditaan jaettaessa
DocType: DocField,Hidden,piilotettu
DocType: Web Form,Allow Incomplete Forms,Salli Puutteellinen lomakkeet
apps/dataent/dataent/utils/print_format.py +126,PDF generation failed,PDF-sukupolvi epäonnistui
apps/dataent/dataent/model/base_document.py +447,{0} must be set first,{0} on määritettävä ensin
apps/dataent/dataent/utils/password_strength.py +38,"Use a few words, avoid common phrases.","Käytä muutaman sanan, välttää yhteisiä lauseita."
DocType: Workflow State,plane,taso
apps/dataent/dataent/core/doctype/data_import/exporter.py +66,"If you are uploading new records, ""Naming Series"" becomes mandatory, if present.","ladatessasi uusia tietueita ""sarjan nimeäminen"" muuttuu pakolliseksi, mikäli näin on asetettu"
apps/dataent/dataent/email/doctype/notification/notification.js +97,Get Alerts for Today,Hanki Kuulutukset Tänään
apps/dataent/dataent/core/doctype/doctype/doctype.py +336,DocType can only be renamed by Administrator,Vain pääkäyttäjä voi uudelleennimetä tietuetyypin
DocType: Chat Message,Chat Message,Chat-viesti
apps/dataent/dataent/utils/oauth.py +146,Email not verified with {0},Sähköpostia ei ole vahvistettu {0}
apps/dataent/dataent/public/js/dataent/form/footer/timeline.js +479,changed value of {0},muuttunutta arvo {0}
DocType: User,"If the user has any role checked,then the user becomes a ""System User"". ""System User"" has access to the desktop","Jos käyttäjällä on rooli, käyttäjä siirtyy &quot;Järjestelmän käyttäjäksi&quot;. &quot;Järjestelmän käyttäjällä&quot; on pääsy työpöydälle"
DocType: Report,JSON,JSON
apps/dataent/dataent/core/doctype/user/user.py +796,Please check your email for verification,Tarkista vahvistusviesti sähköpostistasi.
apps/dataent/dataent/core/doctype/doctype/doctype.py +599,Fold can not be at the end of the form,Taitos ei voi olla muodon lopussa
DocType: Communication,Bounced,Palautettu
DocType: Deleted Document,Deleted Name,poistettu Name
apps/dataent/dataent/config/setup.py +14,System and Website Users,järjestelmä ja verkkosivun käyttäjät
DocType: Workflow Document State,Doc Status,Doc Tila
DocType: Data Migration Run,Pull Update,Vedä päivitys
DocType: Auto Email Report,No of Rows (Max 500),O Rivien (max 500)
DocType: Language,Language Code,Kielikoodi
DocType: Dropbox Settings,Note: By default emails for failed backups are sent.,Huomautus: Oletuksena epäonnistuneiden varmuuskopioiden sähköpostit lähetetään.
apps/dataent/dataent/public/js/dataent/ui/toolbar/toolbar.js +281,"Your download is being built, this may take a few moments...","Latausta valmistellaan, tämä voi kestää hetken..."
apps/dataent/dataent/public/js/dataent/ui/filters/filter_list.js +144,Add Filter,Lisää suodatin
apps/dataent/dataent/core/doctype/sms_settings/sms_settings.py +86,SMS sent to following numbers: {0},Tekstiviesti lähetetään seuraaviin numeroihin: {0}
apps/dataent/dataent/public/js/dataent/ui/comment.js +237,Your rating: ,Arvosanasi:
apps/dataent/dataent/utils/data.py +656,{0} and {1},{0} ja {1}
apps/dataent/dataent/public/js/dataent/chat.js +2149,Start a conversation.,Aloita keskustelu.
DocType: Print Settings,"Always add ""Draft"" Heading for printing draft documents","Lisää aina ""Luonnos"" otsikko dokumenttien tulostuksiin"
DocType: Data Migration Run,Current Mapping Start,Nykyinen kartoitus alkaa
apps/dataent/dataent/core/doctype/communication/communication.js +240,Email has been marked as spam,Sähköposti on merkitty roskapostiksi
DocType: About Us Settings,Website Manager,Verkkosivuston ylläpitäjä
apps/dataent/dataent/public/js/dataent/socketio_client.js +358,File Upload Disconnected. Please try again.,Tiedoston lataus irtikytketty. Yritä uudelleen.
apps/dataent/dataent/public/js/dataent/views/translation_manager.js +48,Translations,käännökset
apps/dataent/dataent/public/js/dataent/list/bulk_operations.js +23,You selected Draft or Cancelled documents,Valitsit Luonnos tai mitätöity asiakirjoja
apps/dataent/dataent/workflow/doctype/workflow_action/workflow_action.py +122,Document {0} has been set to state {1} by {2},Asiakirja {0} on asetettu ilmoittamaan {1} {2}
apps/dataent/dataent/model/document.py +1220,Document Queued,Dokumentti Jonossa
DocType: GSuite Templates,Destination ID,määränpää tunnus
DocType: Desktop Icon,List,Lista
DocType: Activity Log,Link Name,Linkin nimi
apps/dataent/dataent/core/doctype/doctype/doctype.py +523,Field {0} in row {1} cannot be hidden and mandatory without default,Kenttää {0} rivillä {1} ei voi piilottaa ja vaaditaan ilman oletusta
DocType: System Settings,mm/dd/yyyy,pp / kk / vvvv
apps/dataent/dataent/core/doctype/user/user.py +933,Invalid Password: ,Väärä salasana:
DocType: Print Settings,Send document web view link in email,Lähetä asiakirja web näkymä linkki sähköpostiin
apps/dataent/dataent/www/feedback.html +114,Your Feedback for document {0} is saved successfully,Palautteesi asiakirjojen {0} on tallennettu
apps/dataent/dataent/public/js/dataent/ui/slides.js +321,Previous,Edellinen
apps/dataent/dataent/email/doctype/email_account/email_account.py +565,Re:,Re:
apps/dataent/dataent/public/js/dataent/form/footer/timeline.js +533,{0} rows for {1},{0} rivit {1}
DocType: Currency,"Sub-currency. For e.g. ""Cent""","alavaluutta esim ""sentti"""
apps/dataent/dataent/data_migration/doctype/data_migration_connector/data_migration_connector.js +15,Connection Name,Yhteyden nimi
apps/dataent/dataent/public/js/dataent/form/footer/attachments.js +215,Select uploaded file,Valitse lisätty tiedosto
DocType: Letter Head,Check this to make this the default letter head in all prints,valitse jos haluat käyttää tätä kaikissa tulosteissa
DocType: Print Format,Server,Palvelin
apps/dataent/dataent/public/js/dataent/views/kanban/kanban_view.js +193,New Kanban Board,Uusi Kanban Board
